id,WorkstationGroupID,begin_date_time,end_date_time,OperatorID,basket_size,t_cash,t_card,amount
6593,1,2017-12-08T08:12:30,2017-12-08T08:13:05,108,4,FALSE,TRUE,6.19
6594,1,2017-12-08T08:14:22,2017-12-08T08:15:08,108,3,TRUE,FALSE,100.06
6595,1,2017-12-08T08:16:37,2017-12-08T08:19:36,108,40,FALSE,TRUE,169.88
6596,1,2017-12-08T08:19:43,2017-12-08T08:20:43,108,23,FALSE,TRUE,87.51
6597,1,2017-12-08T08:20:52,2017-12-08T08:20:58,108,2,TRUE,FALSE,2.58
6598,1,2017-12-08T08:21:10,2017-12-08T08:22:07,108,9,TRUE,FALSE,68.21
6599,1,2017-12-08T08:22:19,2017-12-08T08:23:13,108,6,FALSE,TRUE,31.77
6600,1,2017-12-08T08:33:33,2017-12-08T08:35:39,108,33,TRUE,FALSE,367.43
6601,1,2017-12-08T08:36:00,2017-12-08T08:36:33,108,8,TRUE,FALSE,20.85
6602,1,2017-12-08T08:36:45,2017-12-08T08:37:14,108,17,TRUE,FALSE,66.41
6603,1,2017-12-08T08:37:37,2017-12-08T08:40:55,108,5,FALSE,TRUE,34.51
6604,1,2017-12-08T08:41:10,2017-12-08T08:41:21,108,2,TRUE,FALSE,28.65
6605,1,2017-12-08T08:41:37,2017-12-08T08:41:53,108,1,FALSE,TRUE,9.99
6606,1,2017-12-08T08:42:00,2017-12-08T08:42:23,108,10,TRUE,FALSE,48.29
6607,1,2017-12-08T08:42:52,2017-12-08T08:44:31,108,26,TRUE,FALSE,118.25
6608,1,2017-12-08T08:44:44,2017-12-08T08:44:55,108,1,TRUE,FALSE,77.99
6609,1,2017-12-08T08:45:21,2017-12-08T08:45:43,108,11,TRUE,FALSE,36.79
6610,1,2017-12-08T08:55:20,2017-12-08T08:55:38,108,3,FALSE,TRUE,10.44
6611,1,2017-12-08T08:55:56,2017-12-08T08:56:18,108,3,TRUE,FALSE,17.32
6612,1,2017-12-08T08:56:42,2017-12-08T08:57:39,108,21,FALSE,TRUE,66.1
6613,1,2017-12-08T08:57:46,2017-12-08T08:58:18,108,9,TRUE,FALSE,26.01
6614,1,2017-12-08T08:58:37,2017-12-08T08:59:20,108,14,FALSE,TRUE,70.15
6615,1,2017-12-08T08:59:26,2017-12-08T09:00:39,108,8,TRUE,FALSE,31.44
6616,1,2017-12-08T09:00:51,2017-12-08T09:03:32,108,31,FALSE,TRUE,242.28
6617,1,2017-12-08T09:03:39,2017-12-08T09:05:04,108,26,FALSE,TRUE,102.97
6618,1,2017-12-08T09:05:15,2017-12-08T09:08:09,108,71,FALSE,TRUE,236.25
6619,1,2017-12-08T09:08:17,2017-12-08T09:09:19,108,31,TRUE,FALSE,140.32
6620,1,2017-12-08T09:09:54,2017-12-08T09:10:47,108,19,FALSE,TRUE,165.83
6621,1,2017-12-08T09:10:53,2017-12-08T09:11:07,108,3,TRUE,FALSE,19.17
6622,1,2017-12-08T09:11:36,2017-12-08T09:13:29,108,29,FALSE,TRUE,156.41
6623,1,2017-12-08T09:13:39,2017-12-08T09:14:36,108,7,TRUE,FALSE,50.53
6624,1,2017-12-08T09:14:47,2017-12-08T09:16:09,108,32,FALSE,TRUE,75.38
6625,1,2017-12-08T09:16:30,2017-12-08T09:17:18,108,11,TRUE,FALSE,32.05
6626,1,2017-12-08T09:17:28,2017-12-08T09:19:10,108,15,TRUE,FALSE,82.17
6627,1,2017-12-08T09:19:29,2017-12-08T09:19:55,108,7,FALSE,TRUE,44.3
6628,1,2017-12-08T09:20:00,2017-12-08T09:20:10,108,2,TRUE,FALSE,4.72
6629,1,2017-12-08T09:20:22,2017-12-08T09:20:38,108,10,TRUE,FALSE,23.94
6630,1,2017-12-08T09:20:57,2017-12-08T09:22:18,108,22,FALSE,TRUE,199.37
6631,1,2017-12-08T09:22:24,2017-12-08T09:24:04,108,14,FALSE,TRUE,65.16
6632,1,2017-12-08T09:24:10,2017-12-08T09:25:27,108,23,TRUE,FALSE,74.09
6633,1,2017-12-08T09:26:55,2017-12-08T09:27:42,108,7,FALSE,TRUE,25.38
6634,1,2017-12-08T09:28:01,2017-12-08T09:29:24,108,24,FALSE,TRUE,51.08
6635,1,2017-12-08T09:29:32,2017-12-08T09:30:25,108,12,TRUE,FALSE,93.52
6636,1,2017-12-08T09:31:07,2017-12-08T09:35:29,108,67,TRUE,FALSE,414.42
6637,1,2017-12-08T09:35:56,2017-12-08T09:36:23,108,6,TRUE,FALSE,34.04
6638,1,2017-12-08T09:36:43,2017-12-08T09:37:18,108,9,TRUE,FALSE,44.65
6639,1,2017-12-08T09:37:47,2017-12-08T09:38:42,108,10,FALSE,TRUE,63.07
6640,1,2017-12-08T09:38:50,2017-12-08T09:40:40,108,38,TRUE,FALSE,254.7
6641,1,2017-12-08T09:40:56,2017-12-08T09:41:14,108,5,TRUE,FALSE,56.74
6642,1,2017-12-08T09:41:26,2017-12-08T09:42:28,108,13,FALSE,TRUE,52.56
6643,1,2017-12-08T09:42:36,2017-12-08T09:44:47,108,57,FALSE,TRUE,203.65
6644,1,2017-12-08T09:44:54,2017-12-08T09:47:10,108,34,TRUE,FALSE,80.96
6645,1,2017-12-08T09:47:40,2017-12-08T09:48:45,108,9,TRUE,FALSE,123.71
6646,1,2017-12-08T09:49:03,2017-12-08T09:50:58,108,60,FALSE,TRUE,196.47
6647,1,2017-12-08T09:51:08,2017-12-08T09:51:37,108,8,TRUE,FALSE,77.03
6648,1,2017-12-08T09:51:56,2017-12-08T09:52:33,108,13,FALSE,TRUE,35.38
6649,1,2017-12-08T09:52:41,2017-12-08T09:54:49,108,60,TRUE,FALSE,137.08
6650,1,2017-12-08T09:55:04,2017-12-08T09:56:21,108,25,TRUE,FALSE,123.47
6651,1,2017-12-08T09:56:34,2017-12-08T09:56:40,108,1,TRUE,FALSE,5.79
6652,1,2017-12-08T09:56:58,2017-12-08T09:57:20,108,3,FALSE,TRUE,14.49
6653,1,2017-12-08T09:57:25,2017-12-08T09:58:09,108,8,TRUE,FALSE,45.11
6654,1,2017-12-08T09:58:28,2017-12-08T09:59:08,108,17,TRUE,FALSE,52.94
6655,1,2017-12-08T09:59:22,2017-12-08T10:00:38,108,20,FALSE,TRUE,85.94
6656,1,2017-12-08T10:00:50,2017-12-08T10:01:33,108,14,FALSE,TRUE,59.4
6657,1,2017-12-08T10:01:39,2017-12-08T10:01:57,108,2,TRUE,FALSE,10.99
6658,1,2017-12-08T10:02:17,2017-12-08T10:02:41,108,3,TRUE,FALSE,11.07
6659,1,2017-12-08T10:02:49,2017-12-08T10:03:07,108,2,FALSE,TRUE,8.88
6660,1,2017-12-08T10:03:13,2017-12-08T10:04:03,108,13,FALSE,TRUE,31.52
6661,1,2017-12-08T10:04:10,2017-12-08T10:04:47,108,10,FALSE,TRUE,86.13
6662,1,2017-12-08T10:04:52,2017-12-08T10:05:00,108,3,TRUE,FALSE,15.53
6663,1,2017-12-08T10:05:25,2017-12-08T10:06:02,108,4,FALSE,TRUE,6.46
6664,1,2017-12-08T10:06:10,2017-12-08T10:07:06,108,6,TRUE,FALSE,22.37
6665,1,2017-12-08T10:07:23,2017-12-08T10:08:00,108,9,TRUE,FALSE,45.01
6666,1,2017-12-08T10:08:12,2017-12-08T10:09:07,108,20,FALSE,TRUE,52.79
6667,1,2017-12-08T10:09:15,2017-12-08T10:09:46,108,7,TRUE,FALSE,29.49
6668,1,2017-12-08T10:09:59,2017-12-08T10:10:13,108,2,TRUE,FALSE,11.01
6669,1,2017-12-08T10:10:21,2017-12-08T10:11:22,108,8,TRUE,FALSE,116.72
6670,1,2017-12-08T10:11:36,2017-12-08T10:12:15,108,7,TRUE,FALSE,22.91
6671,1,2017-12-08T10:12:53,2017-12-08T10:13:32,108,11,TRUE,FALSE,20.33
6672,1,2017-12-08T10:13:46,2017-12-08T10:14:50,108,19,FALSE,TRUE,70.66
6673,1,2017-12-08T10:15:04,2017-12-08T10:15:28,108,3,TRUE,FALSE,23.93
6674,1,2017-12-08T10:15:49,2017-12-08T10:16:26,108,5,TRUE,FALSE,13.15
6675,1,2017-12-08T10:16:55,2017-12-08T10:20:48,108,61,TRUE,FALSE,346.74
6676,1,2017-12-08T10:21:47,2017-12-08T10:22:54,108,3,TRUE,FALSE,614.66
6677,1,2017-12-08T10:23:21,2017-12-08T10:23:46,108,7,FALSE,TRUE,49.92
6678,1,2017-12-08T10:23:53,2017-12-08T10:24:03,108,1,TRUE,FALSE,4.49
6679,1,2017-12-08T10:24:12,2017-12-08T10:25:10,108,23,TRUE,FALSE,58.85
6680,1,2017-12-08T10:25:25,2017-12-08T10:25:59,108,7,TRUE,FALSE,91.6
6681,1,2017-12-08T10:26:13,2017-12-08T10:27:20,108,10,FALSE,TRUE,131.63
6682,1,2017-12-08T10:27:29,2017-12-08T10:28:20,108,12,TRUE,FALSE,39.32
6683,1,2017-12-08T10:29:20,2017-12-08T10:30:56,108,24,FALSE,TRUE,174.75
6684,1,2017-12-08T10:31:04,2017-12-08T10:31:32,108,1,TRUE,FALSE,0.85
6685,1,2017-12-08T10:31:40,2017-12-08T10:32:52,108,16,FALSE,TRUE,123.18
6686,1,2017-12-08T10:32:58,2017-12-08T10:33:04,108,2,TRUE,FALSE,4.88
6687,1,2017-12-08T10:33:12,2017-12-08T10:33:38,108,6,TRUE,FALSE,22.25
6688,1,2017-12-08T10:33:53,2017-12-08T10:34:23,108,8,TRUE,FALSE,16.48
6689,1,2017-12-08T10:34:43,2017-12-08T10:35:26,108,17,TRUE,FALSE,78.96
6690,1,2017-12-08T10:35:39,2017-12-08T10:36:18,108,17,TRUE,FALSE,68.04
6691,1,2017-12-08T10:36:47,2017-12-08T10:37:56,108,25,TRUE,FALSE,115.57
6692,1,2017-12-08T10:38:21,2017-12-08T10:39:10,108,21,TRUE,FALSE,66.25
6693,1,2017-12-08T10:39:29,2017-12-08T10:41:30,108,27,FALSE,TRUE,136.41
6694,1,2017-12-08T10:41:41,2017-12-08T10:42:16,108,8,TRUE,FALSE,38.48
6695,1,2017-12-08T10:42:29,2017-12-08T10:42:44,108,1,TRUE,FALSE,65.24
6696,1,2017-12-08T10:43:11,2017-12-08T10:43:58,108,13,TRUE,FALSE,77.43
6697,1,2017-12-08T10:44:28,2017-12-08T10:45:15,108,5,TRUE,FALSE,18.29
6698,1,2017-12-08T10:45:28,2017-12-08T10:45:36,108,3,TRUE,FALSE,17.43
6699,1,2017-12-08T10:45:52,2017-12-08T10:46:24,108,14,TRUE,FALSE,48.31
6700,1,2017-12-08T10:46:59,2017-12-08T10:48:03,108,14,TRUE,FALSE,80.84
6701,1,2017-12-08T10:48:20,2017-12-08T10:50:00,108,23,FALSE,TRUE,118.44
6702,1,2017-12-08T10:50:08,2017-12-08T10:51:08,108,20,TRUE,FALSE,135.91
6703,1,2017-12-08T10:51:41,2017-12-08T10:52:27,108,15,FALSE,TRUE,60.23
6704,1,2017-12-08T10:52:33,2017-12-08T10:53:59,108,24,FALSE,TRUE,108.4
6705,1,2017-12-08T11:29:20,2017-12-08T11:30:40,108,19,TRUE,FALSE,87.53
6706,1,2017-12-08T11:31:13,2017-12-08T11:32:02,108,11,TRUE,FALSE,40.08
6707,1,2017-12-08T11:32:12,2017-12-08T11:33:30,108,33,FALSE,TRUE,149.55
6708,1,2017-12-08T11:33:37,2017-12-08T11:36:10,108,39,TRUE,FALSE,555.68
6709,1,2017-12-08T11:36:29,2017-12-08T11:37:27,108,7,TRUE,FALSE,21.52
6710,1,2017-12-08T11:37:42,2017-12-08T11:38:36,108,18,FALSE,TRUE,84.97
6711,1,2017-12-08T11:38:43,2017-12-08T11:39:09,108,7,TRUE,FALSE,47.13
6712,1,2017-12-08T11:39:34,2017-12-08T11:40:57,108,9,TRUE,FALSE,32.09
6713,1,2017-12-08T11:41:13,2017-12-08T11:42:37,108,19,FALSE,TRUE,70.54
6714,1,2017-12-08T11:42:45,2017-12-08T11:43:15,108,9,TRUE,FALSE,15.38
6715,1,2017-12-08T11:43:46,2017-12-08T11:44:39,108,19,FALSE,TRUE,69.96
6716,1,2017-12-08T11:44:46,2017-12-08T11:45:13,108,2,FALSE,TRUE,4.73
6717,1,2017-12-08T11:45:27,2017-12-08T11:46:09,108,8,FALSE,TRUE,21.01
6718,1,2017-12-08T11:46:25,2017-12-08T11:47:08,108,14,TRUE,FALSE,87.21
6719,1,2017-12-08T11:47:22,2017-12-08T11:48:24,108,9,FALSE,TRUE,32.01
6720,1,2017-12-08T11:48:29,2017-12-08T11:49:32,108,6,FALSE,TRUE,69.31
6721,1,2017-12-08T11:49:46,2017-12-08T11:50:20,108,7,FALSE,TRUE,19.53
6722,1,2017-12-08T11:50:30,2017-12-08T11:50:58,108,11,FALSE,TRUE,43.27
6723,1,2017-12-08T11:51:03,2017-12-08T11:51:17,108,3,FALSE,TRUE,8.47
6724,1,2017-12-08T11:51:24,2017-12-08T11:53:19,108,8,TRUE,FALSE,26.47
6725,1,2017-12-08T11:53:39,2017-12-08T11:53:43,108,1,TRUE,FALSE,8.99
6726,1,2017-12-08T11:53:55,2017-12-08T11:55:12,108,23,FALSE,TRUE,135.46
6727,1,2017-12-08T11:55:22,2017-12-08T11:56:34,108,23,TRUE,FALSE,78.49
6728,1,2017-12-08T11:56:51,2017-12-08T11:57:47,108,28,TRUE,FALSE,99.87
6729,1,2017-12-08T11:58:00,2017-12-08T11:58:16,108,2,TRUE,FALSE,3.24
6730,1,2017-12-08T11:58:26,2017-12-08T11:59:37,108,26,TRUE,FALSE,180.27
6731,1,2017-12-08T11:59:58,2017-12-08T12:00:56,108,4,TRUE,FALSE,11.98
6732,1,2017-12-08T12:01:33,2017-12-08T12:03:16,108,12,FALSE,TRUE,72.81
6733,1,2017-12-08T12:03:24,2017-12-08T12:04:12,108,9,TRUE,FALSE,15.01
6734,1,2017-12-08T12:04:21,2017-12-08T12:05:39,108,30,FALSE,TRUE,130.03
6735,1,2017-12-08T12:05:50,2017-12-08T12:07:49,108,18,FALSE,TRUE,108.13
6736,1,2017-12-08T12:09:43,2017-12-08T12:10:00,108,39,FALSE,TRUE,122.49
6737,1,2017-12-08T12:10:11,2017-12-08T12:11:06,108,37,TRUE,FALSE,72.37
6738,1,2017-12-08T12:11:34,2017-12-08T12:11:52,108,2,TRUE,FALSE,5.88
6739,1,2017-12-08T12:12:07,2017-12-08T12:13:58,108,40,FALSE,TRUE,152.4
6740,1,2017-12-08T12:14:10,2017-12-08T12:15:03,108,7,FALSE,TRUE,38.99
6741,1,2017-12-08T12:15:12,2017-12-08T12:16:06,108,13,TRUE,FALSE,50.82
6742,1,2017-12-08T12:16:29,2017-12-08T12:16:59,108,1,TRUE,FALSE,2.33
6743,1,2017-12-08T12:17:13,2017-12-08T12:18:02,108,12,TRUE,FALSE,25.03
6744,1,2017-12-08T12:18:11,2017-12-08T12:19:44,108,14,FALSE,TRUE,118.46
6745,1,2017-12-08T12:19:52,2017-12-08T12:20:55,108,13,TRUE,FALSE,60.67
6746,1,2017-12-08T12:21:18,2017-12-08T12:22:34,108,18,FALSE,TRUE,144.15
6747,1,2017-12-08T12:22:48,2017-12-08T12:24:55,108,48,FALSE,TRUE,134.03
6748,1,2017-12-08T12:25:03,2017-12-08T12:25:16,108,2,TRUE,FALSE,6.24
6749,1,2017-12-08T12:25:36,2017-12-08T12:26:05,108,3,TRUE,FALSE,62.47
6750,1,2017-12-08T12:26:24,2017-12-08T12:27:12,108,8,TRUE,FALSE,14.41
6751,1,2017-12-08T12:27:25,2017-12-08T12:28:53,108,38,TRUE,FALSE,118.56
6752,1,2017-12-08T12:29:07,2017-12-08T12:29:35,108,11,TRUE,FALSE,26.71
6753,1,2017-12-08T12:30:02,2017-12-08T12:31:49,108,41,TRUE,FALSE,168.3
6754,1,2017-12-08T12:32:11,2017-12-08T12:33:12,108,16,FALSE,TRUE,44.3
6755,1,2017-12-08T12:33:18,2017-12-08T12:34:56,108,17,TRUE,FALSE,40.82
6756,1,2017-12-08T12:35:12,2017-12-08T12:37:10,108,40,TRUE,FALSE,140.75
6757,1,2017-12-08T12:37:26,2017-12-08T12:38:36,108,4,TRUE,FALSE,67.43
6758,1,2017-12-08T12:38:51,2017-12-08T12:39:06,108,3,FALSE,TRUE,39.32
6759,1,2017-12-08T12:39:11,2017-12-08T12:39:50,108,10,TRUE,FALSE,20.46
6760,1,2017-12-08T12:40:18,2017-12-08T12:41:40,108,25,FALSE,TRUE,136.36
6761,1,2017-12-08T12:41:49,2017-12-08T12:42:11,108,5,FALSE,TRUE,13.63
6762,1,2017-12-08T12:42:34,2017-12-08T12:43:32,108,17,FALSE,TRUE,84.07
6763,1,2017-12-08T12:43:38,2017-12-08T12:44:30,108,11,TRUE,FALSE,32.99
6764,1,2017-12-08T12:44:47,2017-12-08T12:45:52,108,25,FALSE,TRUE,124.65
6765,1,2017-12-08T12:46:07,2017-12-08T12:46:49,108,8,FALSE,TRUE,24.47
6766,1,2017-12-08T12:46:55,2017-12-08T12:47:35,108,17,FALSE,TRUE,46.42
6767,1,2017-12-08T12:47:41,2017-12-08T12:47:47,108,2,TRUE,FALSE,9.14
6768,1,2017-12-08T12:48:33,2017-12-08T12:50:16,108,32,FALSE,TRUE,181.63
6769,1,2017-12-08T12:50:26,2017-12-08T12:51:35,108,12,FALSE,TRUE,137.23
6770,1,2017-12-08T12:51:41,2017-12-08T12:53:11,108,5,TRUE,FALSE,22.84
6771,1,2017-12-08T12:53:31,2017-12-08T12:54:43,108,37,FALSE,TRUE,130.85
6772,1,2017-12-08T12:55:08,2017-12-08T12:55:47,108,4,TRUE,FALSE,15.67
6773,1,2017-12-08T12:56:14,2017-12-08T12:57:06,108,3,TRUE,FALSE,30.07
6774,1,2017-12-08T12:57:17,2017-12-08T12:58:02,108,1,TRUE,FALSE,15.49
6775,1,2017-12-08T12:58:19,2017-12-08T12:59:21,108,19,FALSE,TRUE,144.89
6776,1,2017-12-08T12:59:32,2017-12-08T13:00:28,108,5,TRUE,FALSE,51.8
6777,1,2017-12-08T13:00:37,2017-12-08T13:01:03,108,5,FALSE,TRUE,13.53
6778,1,2017-12-08T13:01:10,2017-12-08T13:02:23,108,13,TRUE,FALSE,118.31
6779,1,2017-12-08T13:02:38,2017-12-08T13:02:50,108,3,TRUE,FALSE,8.97
6780,1,2017-12-08T13:03:03,2017-12-08T13:03:32,108,2,TRUE,FALSE,5.98
6781,1,2017-12-08T13:03:56,2017-12-08T13:05:19,108,18,TRUE,FALSE,62.31
6782,1,2017-12-08T13:05:36,2017-12-08T13:06:46,108,5,TRUE,FALSE,36.74
6783,1,2017-12-08T13:07:16,2017-12-08T13:08:13,108,10,TRUE,FALSE,20.82
6784,1,2017-12-08T13:08:36,2017-12-08T13:09:29,108,7,TRUE,FALSE,21.01
6785,1,2017-12-08T13:09:39,2017-12-08T13:11:22,108,17,TRUE,FALSE,68.96
6786,1,2017-12-08T13:11:49,2017-12-08T13:12:57,108,19,FALSE,TRUE,130.23
6787,1,2017-12-08T13:13:03,2017-12-08T13:13:52,108,11,FALSE,TRUE,56.78
6788,1,2017-12-08T13:13:59,2017-12-08T13:15:11,108,5,FALSE,TRUE,52.17
6789,1,2017-12-08T13:15:17,2017-12-08T13:16:11,108,6,FALSE,TRUE,24.4
6790,1,2017-12-08T13:16:18,2017-12-08T13:17:16,108,10,FALSE,TRUE,93.83
6791,1,2017-12-08T13:17:24,2017-12-08T13:18:20,108,16,TRUE,FALSE,60.6
6792,1,2017-12-08T13:18:35,2017-12-08T13:19:33,108,9,TRUE,FALSE,91.75
6793,1,2017-12-08T13:19:45,2017-12-08T13:20:00,108,5,TRUE,FALSE,6.45
6794,1,2017-12-08T13:20:11,2017-12-08T13:21:24,108,30,TRUE,FALSE,81.07
6795,1,2017-12-08T13:22:04,2017-12-08T13:23:44,108,37,TRUE,FALSE,158.05
6796,1,2017-12-08T13:24:00,2017-12-08T13:24:46,108,10,TRUE,FALSE,49.15
6797,1,2017-12-08T13:25:04,2017-12-08T13:27:13,108,40,FALSE,TRUE,167.09
6798,1,2017-12-08T13:27:19,2017-12-08T13:27:27,108,2,TRUE,FALSE,15.48
6799,1,2017-12-08T13:27:49,2017-12-08T13:30:02,108,54,FALSE,TRUE,239.11
6800,1,2017-12-08T13:30:34,2017-12-08T13:30:51,108,2,FALSE,TRUE,8.53
6801,1,2017-12-08T13:31:01,2017-12-08T13:32:58,108,40,TRUE,FALSE,189.13
6802,1,2017-12-08T13:33:32,2017-12-08T13:34:56,108,16,TRUE,FALSE,37.94
6803,1,2017-12-08T13:35:11,2017-12-08T13:36:50,108,47,TRUE,FALSE,208.51
6804,1,2017-12-08T13:37:02,2017-12-08T13:38:16,108,26,TRUE,FALSE,57.05
6805,1,2017-12-08T13:38:39,2017-12-08T13:39:29,108,8,TRUE,FALSE,98.85
6806,1,2017-12-08T13:39:44,2017-12-08T13:41:21,108,12,FALSE,TRUE,72.81
6807,1,2017-12-08T13:41:29,2017-12-08T13:42:11,108,16,TRUE,FALSE,71.33
6808,1,2017-12-08T13:42:37,2017-12-08T13:43:23,108,12,FALSE,TRUE,62.27
6809,1,2017-12-08T13:43:29,2017-12-08T13:44:19,108,16,FALSE,TRUE,91.87
6810,1,2017-12-08T13:44:27,2017-12-08T13:47:07,108,51,TRUE,FALSE,260.46
6811,1,2017-12-08T13:47:25,2017-12-08T13:48:49,108,28,TRUE,FALSE,144.97
6812,1,2017-12-08T13:49:04,2017-12-08T13:49:32,108,9,TRUE,FALSE,25.86
6813,1,2017-12-08T13:49:54,2017-12-08T13:50:48,108,12,TRUE,FALSE,55.74
6814,1,2017-12-08T13:51:07,2017-12-08T13:52:39,108,30,FALSE,TRUE,67.73
6815,1,2017-12-08T13:52:48,2017-12-08T13:53:43,108,17,FALSE,TRUE,75.3
6816,1,2017-12-08T13:53:50,2017-12-08T13:54:28,108,13,FALSE,TRUE,95.27
6817,1,2017-12-08T13:54:36,2017-12-08T13:55:46,108,24,FALSE,TRUE,103.76
6818,1,2017-12-08T13:55:56,2017-12-08T13:57:39,108,32,FALSE,TRUE,126.43
6819,1,2017-12-08T13:58:01,2017-12-08T13:58:39,108,15,TRUE,FALSE,96.38
6820,1,2017-12-08T13:58:59,2017-12-08T14:00:34,108,32,FALSE,TRUE,181.23
6821,1,2017-12-08T14:00:46,2017-12-08T14:01:13,108,5,FALSE,TRUE,25.44
6822,1,2017-12-08T14:01:20,2017-12-08T14:02:36,108,10,TRUE,FALSE,55.87
6823,1,2017-12-09T07:16:52,2017-12-09T07:17:33,108,3,TRUE,FALSE,6.99
6824,1,2017-12-09T07:17:43,2017-12-09T07:18:18,108,8,FALSE,TRUE,29
6825,1,2017-12-09T07:18:26,2017-12-09T07:18:47,108,9,TRUE,FALSE,27.32
6826,1,2017-12-09T07:19:03,2017-12-09T07:19:57,108,6,FALSE,TRUE,85.96
6827,1,2017-12-09T07:20:03,2017-12-09T07:21:45,108,25,FALSE,TRUE,92.86
6828,1,2017-12-09T07:21:52,2017-12-09T07:22:30,108,10,TRUE,FALSE,42.8
6829,1,2017-12-09T07:22:46,2017-12-09T07:23:40,108,22,TRUE,FALSE,38.43
6830,1,2017-12-09T07:23:56,2017-12-09T07:24:54,108,14,TRUE,FALSE,158.55
6831,1,2017-12-09T07:25:11,2017-12-09T07:25:56,108,20,TRUE,FALSE,89.95
6832,1,2017-12-09T07:26:05,2017-12-09T07:26:59,108,7,TRUE,FALSE,34.82
6833,1,2017-12-09T07:27:14,2017-12-09T07:27:22,108,3,TRUE,FALSE,24.47
6834,1,2017-12-09T07:27:44,2017-12-09T07:28:09,108,8,TRUE,FALSE,39.19
6835,1,2017-12-09T07:28:41,2017-12-09T07:29:43,108,19,FALSE,TRUE,66.83
6836,1,2017-12-09T07:29:49,2017-12-09T07:30:11,108,8,TRUE,FALSE,43.34
6837,1,2017-12-09T07:30:33,2017-12-09T07:32:36,108,36,TRUE,FALSE,153.15
6838,1,2017-12-09T07:32:45,2017-12-09T07:32:59,108,4,FALSE,TRUE,18.96
6839,1,2017-12-09T07:33:05,2017-12-09T07:33:53,108,5,TRUE,FALSE,20.12
6840,1,2017-12-09T07:34:10,2017-12-09T07:35:08,108,16,FALSE,TRUE,112.22
6841,1,2017-12-09T07:35:17,2017-12-09T07:36:07,108,16,FALSE,TRUE,75.39
6842,1,2017-12-09T07:36:18,2017-12-09T07:38:01,108,13,FALSE,TRUE,80.54
6843,1,2017-12-09T07:38:10,2017-12-09T07:39:21,108,25,TRUE,FALSE,61.03
6844,1,2017-12-09T07:39:32,2017-12-09T07:41:08,108,23,TRUE,FALSE,74.61
6845,1,2017-12-09T07:41:29,2017-12-09T07:41:42,108,1,FALSE,TRUE,29.99
6846,1,2017-12-09T07:41:52,2017-12-09T07:43:11,108,9,FALSE,TRUE,70.85
6847,1,2017-12-09T07:43:20,2017-12-09T07:44:33,108,16,FALSE,TRUE,78.57
6848,1,2017-12-09T07:44:41,2017-12-09T07:45:43,108,22,FALSE,TRUE,85.58
6849,1,2017-12-09T07:46:03,2017-12-09T07:46:32,108,12,FALSE,TRUE,20.46
6850,1,2017-12-09T07:46:39,2017-12-09T07:47:08,108,7,TRUE,FALSE,26.8
6851,1,2017-12-09T07:47:22,2017-12-09T07:49:07,108,38,FALSE,TRUE,111
6852,1,2017-12-09T07:49:12,2017-12-09T07:50:06,108,25,TRUE,FALSE,57.8
6853,1,2017-12-09T07:50:20,2017-12-09T07:50:52,108,14,TRUE,FALSE,37.58
6854,1,2017-12-09T07:51:09,2017-12-09T07:52:26,108,29,TRUE,FALSE,103.57
6855,1,2017-12-09T07:52:58,2017-12-09T07:54:46,108,27,TRUE,FALSE,151.9
6856,1,2017-12-09T07:55:18,2017-12-09T07:55:37,108,8,FALSE,TRUE,48.02
6857,1,2017-12-09T07:55:43,2017-12-09T07:56:39,108,17,TRUE,FALSE,143.52
6858,1,2017-12-09T07:56:57,2017-12-09T07:57:36,108,12,TRUE,FALSE,28.2
6859,1,2017-12-09T07:57:50,2017-12-09T07:58:53,108,14,FALSE,TRUE,67.29
6860,1,2017-12-09T07:59:03,2017-12-09T08:00:53,108,35,FALSE,TRUE,156.19
6861,1,2017-12-09T08:01:05,2017-12-09T08:02:15,108,24,FALSE,TRUE,84.21
6862,1,2017-12-09T08:02:22,2017-12-09T08:03:56,108,33,TRUE,FALSE,131.29
6863,1,2017-12-09T08:04:13,2017-12-09T08:04:53,108,8,FALSE,TRUE,152.46
6864,1,2017-12-09T08:05:00,2017-12-09T08:05:43,108,8,TRUE,FALSE,97.16
6865,1,2017-12-09T08:05:56,2017-12-09T08:06:31,108,9,TRUE,FALSE,33.65
6866,1,2017-12-09T08:06:51,2017-12-09T08:07:45,108,15,TRUE,FALSE,57.86
6867,1,2017-12-09T08:08:03,2017-12-09T08:08:12,108,1,TRUE,FALSE,4.99
6868,1,2017-12-09T08:08:29,2017-12-09T08:10:17,108,14,TRUE,FALSE,56.26
6869,1,2017-12-09T08:10:33,2017-12-09T08:10:46,108,2,FALSE,TRUE,8.98
6870,1,2017-12-09T08:10:54,2017-12-09T08:12:47,108,49,FALSE,TRUE,266.09
6871,1,2017-12-09T08:12:55,2017-12-09T08:13:28,108,6,TRUE,FALSE,47.86
6872,1,2017-12-09T08:13:41,2017-12-09T08:17:01,108,54,FALSE,TRUE,234.85
6873,1,2017-12-09T08:17:12,2017-12-09T08:20:02,108,73,FALSE,TRUE,419.31
6874,1,2017-12-09T08:20:10,2017-12-09T08:20:51,108,9,TRUE,FALSE,29.03
6875,1,2017-12-09T08:21:27,2017-12-09T08:26:18,108,106,TRUE,FALSE,420.31
6876,1,2017-12-09T08:26:34,2017-12-09T08:28:35,108,49,FALSE,TRUE,401.55
